Customer_ID,Campaign_ID,Response,ClickThroughRate,EngagementFrequency
7706404,26,No,0.86,1
9177704,64,Yes,0.69,7
1329894,38,Yes,0.99,6
6374504,67,Yes,0.78,9
4617904,7,Yes,0.76,4
9573504,68,No,0.44,5
2813994,67,No,0.41,6
4862994,56,No,0.32,4
1411094,47,No,0.47,9
8741894,21,Yes,0.84,6
7978304,12,No,0.09,4
1062194,53,Yes,0.66,5
4405804,35,Yes,0.37,3
7387704,32,Yes,0.14,9
9496704,7,No,0.33,1
2552894,71,No,0.04,3
7326194,1,No,0.81,3
8215504,63,Yes,0.73,9
3545194,65,Yes,0.97,7
93994,66,Yes,0.24,3
29894,60,No,0.15,7
3609104,4,No,0.57,3
3277994,45,No,0.99,9
1129504,26,No,0.89,7
8701604,14,Yes,0.95,4
447794,58,No,0.22,3
451894,20,Yes,0.65,6
9212804,36,Yes,0.07,6
3686404,48,Yes,0.17,5
9141504,26,No,0.51,9
8530804,74,Yes,0.49,3
3572894,55,No,0.26,8
5694804,59,No,0.43,1
4389794,7,No,0.04,7
9332994,68,No,0.77,4
1942094,72,Yes,0.39,2
9619504,51,Yes,0.33,5
624104,43,Yes,0.92,2
2007804,55,No,0.07,9
6318004,66,Yes,0.67,9
7573704,28,Yes,0.9,5
526304,61,Yes,0.22,8
4355104,45,Yes,0.7,4
3954804,12,Yes,0.93,4
2994894,64,No,0.43,2
660004,44,Yes,0.09,7
6416404,61,No,0.4,4
3474504,57,No,0.94,9
9262304,5,Yes,0.52,1
5497404,14,Yes,0.3,2
3346504,64,No,0.28,3
1198694,65,No,0.42,1
157094,22,Yes,0.91,5
2927804,51,Yes,0.77,1
8478504,42,No,0.97,8
8921904,14,Yes,0.64,1
8387404,15,Yes,0.87,2
8038804,43,No,0.09,5
8442604,38,No,0.7,1
575704,13,No,0.77,9
5645304,22,Yes,0.14,9
8187194,17,Yes,0.93,1
1817704,29,No,0.56,1
4504504,61,No,0.09,5
2850304,46,No,0.32,7
970304,57,No,0.91,8
9475704,26,No,0.44,5
4285504,74,No,0.37,1
2824894,29,No,0.63,2
6706094,54,Yes,0.66,1
5574804,15,Yes,0.68,7
5486304,71,Yes,0.2,3
1239804,48,No,0.01,5
2173194,49,Yes,0.01,6
3938804,49,Yes,0.07,2
8853504,59,Yes,0.33,6
3760994,73,No,0.44,9
257004,17,No,0.12,6
3255304,60,Yes,0.08,3
9824604,22,Yes,0.42,9
2903404,25,Yes,0.57,6
3133094,34,Yes,0.47,6
8387404,12,No,0.88,8
9373004,40,No,0.79,8
6712704,11,No,0.29,7
4647704,61,No,0.81,2
673904,11,No,0.15,8
9124604,49,No,0.26,5
9306094,65,No,0.63,4
734894,46,Yes,0.54,4
9819994,68,Yes,0.92,8
3374804,42,No,0.72,4
8041104,29,No,0.21,1
9982994,3,Yes,0.89,3
2589894,72,Yes,0.81,1
5391704,52,Yes,0.53,3
2047004,18,Yes,0.25,3
6910504,39,Yes,0.96,9
2962504,27,No,0.59,9
3045304,17,No,0.67,2
1404504,46,Yes,0.72,4
3727704,9,Yes,0.24,9
747794,70,Yes,0.82,3
9593404,45,Yes,0.99,1
5898004,18,No,0.5,8
9991104,38,Yes,0.19,1
166094,2,No,0.8,4
3763904,50,No,0.68,1
8035104,69,No,0.08,5
5169004,68,Yes,0.55,5
7357404,64,No,0.78,6
3636204,19,No,0.49,2
7719404,14,No,0.34,3
7934894,55,Yes,0.16,9
3677404,33,No,0.17,6
2020504,61,Yes,0.77,9
6657004,52,Yes,0.52,2
1140704,1,No,0.95,6
2853094,50,No,0.88,7
5243404,49,No,0.03,2
1191704,33,Yes,0.89,6
1390604,74,Yes,0.65,9
962004,36,No,0.77,1
8109104,36,No,0.16,8
1693994,6,Yes,0.54,1
2129604,69,Yes,0.13,6
9349194,5,Yes,0.12,1
4347304,70,Yes,0.4,1
4998694,29,No,0.29,3
2764004,2,No,0.54,3
230504,9,Yes,0.61,1
6040504,9,Yes,0.76,9
8084804,61,Yes,0.72,3
9343404,33,No,0.15,6
1708404,29,Yes,0.94,2
4910304,31,Yes,0.68,5
6162904,31,Yes,0.4,8
7868504,27,No,0.34,1
5054904,72,Yes,0.8,7
8720304,70,No,0.5,9
8199794,68,Yes,0.32,7
5364304,14,No,0.5,9
2982994,18,Yes,0.83,6
6471504,45,Yes,0.26,4
2153804,46,No,0.68,1
5324604,14,No,0.9,6
7315894,59,Yes,0.83,8
5101104,42,Yes,0.34,9
8164904,13,No,0.21,2
1068094,42,Yes,0.64,8
3872604,5,No,0.68,7
7536204,9,Yes,0.84,2
2983404,8,Yes,0.94,2
340804,29,Yes,0.76,9
1454004,5,Yes,0.66,7
9905894,40,No,0.7,7
3444894,46,Yes,0.6,6
4458804,57,No,0.17,2
4313994,6,No,0.86,3
766194,2,No,0.22,4
934404,47,Yes,0.31,1
9175504,57,Yes,0.68,9
8167304,55,Yes,0.37,9
1192404,42,Yes,0.68,8
4057704,7,Yes,0.73,3
5364304,16,Yes,0.66,2
2267704,73,Yes,0.58,5
3133094,6,No,0.65,8
9262304,4,Yes,0.02,7
9405404,5,No,0.71,2
1553004,33,Yes,0.81,4
4502804,60,No,0.28,3
4478194,65,Yes,0.91,7
1252604,1,Yes,1,1
1180994,26,Yes,0.08,3
9573504,62,Yes,0.97,1
3417704,28,Yes,0.1,8
8125804,61,Yes,0.73,1
3356404,21,Yes,0.5,3
7334604,70,No,0.78,7
2658704,3,Yes,0.06,9
1624604,13,Yes,0.82,2
6019994,21,Yes,0.13,3
2126404,27,No,0.59,4
5602194,62,No,0.74,3
8247104,31,No,0.47,9
3247794,44,No,0.79,2
7680404,3,Yes,0.01,9
8922104,26,No,0.22,8
266194,36,Yes,0.44,3
5524304,47,Yes,0.2,8
3324504,47,Yes,0.37,7
6206094,15,Yes,0.08,7
6854904,22,Yes,0.47,3
8157094,55,No,0.62,7
2572894,39,Yes,0.07,6
8030504,29,No,0.65,3
122104,74,No,0.68,7
961894,47,Yes,0.84,3
2223894,49,Yes,0.25,4
4837794,51,Yes,0.69,8
2446904,26,No,0.1,7
995994,39,No,0.39,8
8357704,38,Yes,0.71,5
2397004,69,Yes,0.11,2
8258304,63,Yes,0.6,5
2773904,56,No,0.03,3
4565404,59,Yes,0.6,5
1693994,58,Yes,0.14,8
9594804,22,Yes,0.95,2
556504,67,No,0.4,5
888804,73,Yes,0.6,7
992404,74,No,0.03,3
783904,32,Yes,0.25,3
637304,45,Yes,0.69,5
9218304,22,No,0.58,5
2150604,68,No,0.6,1
6481704,58,No,0.97,3
731904,52,No,0.24,8
2264804,16,Yes,0.79,6
8705804,10,Yes,0.18,4
2704404,47,No,0.65,8
9533894,28,No,0.58,8
646504,47,Yes,0.61,4
2662804,18,Yes,0.36,1
6366194,27,No,0.1,6
4207194,9,Yes,0.79,8
6374504,37,No,0.49,9
7364904,12,No,0.26,7
99794,24,No,0.43,4
9939194,12,No,0.15,2
1670304,4,No,0.77,7
4671704,16,Yes,0.93,6
4118704,13,No,0.62,3
9563504,68,No,0.3,7
9672904,71,Yes,0.93,6
6458094,25,No,0.03,9
8596304,17,No,0.31,2
1245404,67,No,0.26,3
5558504,5,No,0.61,6
6079404,5,Yes,0.17,2
2983404,7,Yes,0.21,6
4134604,34,Yes,0.84,7
6693604,38,No,0.45,2
5846204,52,No,0.31,7
7912804,44,No,0.84,4
5331104,63,No,0.69,9
3302604,3,No,0.21,4
5129504,69,Yes,0,8
2764304,56,No,0.6,6
1445994,73,Yes,0.42,4
9550094,48,Yes,0.18,4
9235104,23,No,0.35,6
6437794,14,Yes,0.32,1
8573704,54,No,0.86,6
1180994,48,No,0.21,9
4526804,19,No,0.56,1
2619804,62,No,0.34,6
1770004,65,No,0.43,2
6363504,48,No,0.96,1
5554804,10,No,0.67,4
981704,20,Yes,0.39,4
4055194,37,No,0.46,6
8349404,72,No,0.49,8
1457204,23,Yes,0.97,4
5135194,9,No,0.12,6
2767704,38,Yes,0.68,9
9347094,65,No,0.13,2
1044894,57,No,0.44,9
8385404,61,No,0.97,5
202904,28,Yes,0.56,5
6242994,33,Yes,0.29,3
9560904,74,No,0.85,5
1458504,65,No,0.14,1
9873704,60,No,0.36,5
4488894,13,No,0.24,1
843094,50,Yes,0.05,1
8688804,10,No,0.16,8
3337304,46,Yes,0.81,7
4659004,4,Yes,0.07,6
3797104,11,Yes,0.49,8
3270004,5,No,0.12,1
3954804,29,No,0.03,5
7932704,73,Yes,0.38,3
8835994,14,No,0.27,9
4645194,41,No,0.66,1
8653004,48,Yes,0.4,7
4064804,71,No,0.34,9
1461804,44,No,0.2,5
238404,3,Yes,0.19,7
5749894,20,Yes,0.77,4
7027304,46,No,0.9,5
4711094,19,No,0.75,4
9174504,22,Yes,0.56,8
595504,12,No,0.16,6
4618704,13,No,0.32,2
971504,24,No,0.08,4
1140004,22,Yes,0.1,7
8164904,22,Yes,0.41,6
1445994,48,Yes,0.14,1
8815204,56,Yes,0.98,9
4079804,39,Yes,0.03,7
6642304,16,Yes,1,2
3488704,25,Yes,0.06,5
4761894,8,No,0.04,7
2331104,14,Yes,0.65,2
4494804,20,No,0.33,4
1042804,54,No,0.31,2
2221504,56,No,0.41,4
6790404,13,No,0.99,1
4812704,62,Yes,0.96,5
3052004,34,Yes,0.88,5
9531604,51,No,0.29,8
3338404,17,Yes,0.95,8
5175504,73,No,0.29,8
128794,72,No,0.85,7
9450304,6,Yes,0.6,9
9653304,43,Yes,0.96,5
7952604,15,No,0.41,3
1556194,57,No,0.35,2
7846504,22,No,0.24,5
4755194,2,Yes,0.12,4
8396304,32,Yes,0.63,2
3017304,47,No,0.67,9
4301604,33,Yes,0.42,4
6132804,38,Yes,0.03,9
7836804,37,No,0.54,1
9870304,72,Yes,0.75,9
4435304,12,Yes,0.13,2
9055104,34,Yes,0.18,8
1923894,31,Yes,0.71,2
1251894,30,No,0.84,1
8231904,48,Yes,0.8,5
1566094,8,Yes,0.52,9
3043894,32,No,0.36,9
9677404,53,No,0.73,5
4224604,60,Yes,0.86,5
752004,72,Yes,0.06,1
8125804,68,No,0.61,5
2813994,51,No,0.19,8
6796604,22,Yes,0.61,9
3418404,72,No,0.27,5
8042094,33,Yes,0.01,4
1814604,64,No,0.21,9
7017904,49,No,0.72,4
8071504,8,No,0.91,4
7975904,69,Yes,0.58,8
520604,18,No,0.83,6
311604,28,Yes,0.67,5
7307704,21,No,0.41,4
164504,47,No,0.04,9
6768504,5,No,0.97,3
4563004,42,Yes,0.01,4
7837404,51,No,0.11,5
870604,69,Yes,0.41,6
9548804,72,Yes,0.47,2
8042504,58,Yes,0.56,4
7694404,73,No,0.74,4
3164004,7,No,0.29,8
5573194,71,No,0.24,1
8816804,1,Yes,0.38,1
1738804,57,Yes,0.4,7
2145894,43,No,0.99,9
1455104,16,No,0.25,8
6819004,47,No,0.78,4
9864304,58,No,0.32,4
5726304,53,Yes,0.46,8
3603404,17,Yes,0.83,2
5664504,23,Yes,0.12,2
2502704,55,No,0.61,4
1921404,59,Yes,0.59,4
4291194,42,Yes,0.6,5
9762894,12,Yes,0.07,8
3446404,26,Yes,0.06,9
3219994,50,Yes,0.23,9
2698894,41,No,0.89,6
3462504,65,No,0.04,4
3458094,5,Yes,0.92,8
7446104,52,Yes,0.58,2
193994,22,No,0.16,9
3716404,56,Yes,0.38,4
5012704,52,Yes,0.03,7
551204,27,No,0.6,7
7340804,50,No,0.39,6
9017304,38,No,0.62,4
5216404,23,No,0.05,1
3971504,5,No,0.79,3
5198894,42,Yes,0.35,3
6166194,39,Yes,0.54,9
6408404,40,No,0.23,3
4369904,17,Yes,0.06,3
6693604,45,Yes,0.1,3
170404,21,No,0.74,6
5983194,13,Yes,0.69,3
4702704,31,No,0.08,3
20504,54,No,0.84,1
3810304,41,Yes,0.45,5
6133804,31,No,0.15,6
3945104,23,Yes,0.49,5
3116804,14,No,0.47,6
7580994,53,No,0.53,9
6081894,74,No,0.21,9
485694,24,No,0.75,8
5334604,35,No,0.22,1
2305804,66,No,0.07,1
3557304,15,No,0.96,5
4147304,56,Yes,0.49,4
4458804,4,Yes,0.09,4
3555404,46,No,0.87,8
758004,6,Yes,0.35,1
5586194,64,No,0.22,6
168504,15,Yes,0.09,6
6007704,67,Yes,0.43,4
6232704,73,Yes,0.72,3
5857104,45,Yes,0.1,8
7529504,17,Yes,0.68,1
2017804,2,Yes,0.52,9
5149094,25,No,0.2,8
239704,74,Yes,0.39,3
5345104,7,Yes,0.27,6
711094,30,Yes,0.84,3
4705304,26,Yes,0.15,2
4908704,43,No,0.15,3
225804,47,Yes,0.31,9
5112404,58,No,0.54,4
4721904,38,Yes,0.07,7
9370804,17,No,0.38,6
5934404,1,Yes,0.46,8
9177704,9,No,0.52,2
1253304,59,No,0.64,3
3645304,15,No,0.31,7
7268504,10,Yes,0.63,8
806804,46,No,0.7,1
938404,69,No,0.22,1
7255304,3,No,0.56,5
5919404,38,Yes,0.42,7
4608404,62,No,0.91,8
3391194,11,No,0.3,1
8126304,47,No,0.7,3
1607804,33,No,0.22,2
900504,63,No,0.92,7
8790604,40,Yes,0.28,8
3783194,52,Yes,0.13,4
9944804,47,No,0.74,7
3249404,27,No,0.29,3
1457204,19,No,0.27,9
803994,29,No,0.35,5
6869894,49,No,0.42,8
2446904,38,No,0.25,6
6615804,10,No,0.13,9
783904,69,Yes,0.18,5
8511704,38,No,0.94,6
192404,47,Yes,0.11,4
885694,68,Yes,0.11,7
4093904,30,Yes,0.31,9
2701804,46,No,0.52,2
6388694,48,No,0.19,5
7546904,5,Yes,0.18,6
5304404,30,Yes,0.47,5
2779404,70,Yes,0.51,4
993994,71,No,0.83,9
9892404,47,Yes,0.61,1
4422804,18,Yes,0.17,1
9384804,50,No,0.08,8
8330804,42,Yes,0.82,7
6170094,48,Yes,0.57,5
3222804,15,Yes,0.73,8
7067694,8,No,0.63,4
6116804,53,No,0.18,3
4319004,22,Yes,0.49,3
2562004,3,Yes,0.64,1
9983994,9,No,0.16,1
1170304,68,No,0.08,9
3760994,38,Yes,0.53,2
7412004,49,No,0.37,9
9845994,11,Yes,0.32,9
73304,59,Yes,0.7,2
5644604,16,No,0.52,5
2866504,63,No,0.62,3
1163704,52,No,0.95,2
6195404,29,No,0.73,3
1898694,34,Yes,0.37,9
3247794,69,No,0.47,2
5933894,72,No,0.22,9
616304,45,Yes,0.34,2
7916404,53,Yes,0.44,5
2398404,41,No,0.4,7
7307604,15,No,0.35,7
9856504,4,Yes,0.15,2
8695694,68,Yes,0.5,1
8542004,55,Yes,0.23,8
2922904,59,Yes,0.73,9
9652004,4,Yes,0.21,2
8157804,21,Yes,0.74,8
9512704,62,Yes,0.87,6
2547094,14,Yes,0.8,9
5029504,28,No,0.83,1
8996804,25,No,0.81,3
2824894,27,Yes,0.37,9
6018004,43,No,0.88,8
872894,39,No,0.15,6
1990604,59,No,0.31,2
9550094,71,Yes,0.24,2
7542804,46,No,0.95,4
6666194,42,No,0.31,4
5652804,28,No,0.82,3
4853004,17,No,0.94,6
154004,2,Yes,0.65,3
2057004,19,Yes,0.58,2
8950994,57,Yes,0.78,4
93994,47,Yes,0.96,4
6877404,21,Yes,0.08,5
4608404,13,Yes,0.52,6
3645304,44,No,0.79,1
6661894,41,No,0.3,5
4954304,1,Yes,0.58,8
6607704,6,Yes,0.93,1
1449894,73,No,0.71,6
4243094,68,No,0.82,2
5557994,30,No,0.3,2
7809004,43,No,0.86,3
3340194,46,No,0.09,5
5948804,25,No,0.11,3
1202194,69,Yes,0.08,2
1156904,32,No,0.59,4
8593404,74,Yes,0.63,7
2841104,55,No,0.24,5
9132104,28,No,0.81,1
3164004,65,No,0.67,7
5746104,25,No,0.92,4
7573404,3,No,0.65,1
9343404,6,Yes,0.96,5
6174304,61,Yes,0.81,9
8930504,32,No,0.98,8
4547094,13,Yes,0.83,1
933804,27,Yes,0.57,2
8658094,16,Yes,0.4,8
3909994,7,Yes,0.53,3
6662504,46,Yes,0.89,6
226194,71,No,0.82,7
2853404,26,Yes,0.55,1
735304,71,No,0.27,2
914404,35,Yes,0.06,7
4681404,24,No,0.86,7
9653304,39,Yes,0.59,8
1692994,34,Yes,0.42,7
9669004,19,Yes,0.1,2
7916404,9,No,0.82,7
2082804,48,Yes,0.33,9
5868094,49,Yes,0.08,8
2323194,21,No,0.1,1
520604,24,No,0.11,1
4721794,7,Yes,0.04,8
4926304,12,No,0.47,9
3622104,25,Yes,0.51,9
6387404,43,No,0.87,4
1651894,64,No,0.41,2
6613604,9,Yes,0.81,2
9557704,24,Yes,0.96,1
9334404,2,Yes,0.12,3
302404,58,No,0.54,8
3663004,29,Yes,0.77,2
5746104,21,No,0.12,3
9790094,39,Yes,0.2,6
6221704,36,Yes,0.78,6
3004,46,No,0.3,1
1262604,74,Yes,0.99,9
2072504,59,No,0.6,5
946904,25,Yes,0.89,3
2429504,25,Yes,0.91,6
8554904,63,Yes,0.83,4
7160104,34,No,0.3,9
9109994,74,Yes,0.61,7
6634094,16,Yes,0.94,3
276504,12,No,0.61,4
2477194,58,No,0.87,2
4743504,35,No,0.91,2
5175504,41,Yes,0.41,5
6907904,42,Yes,0.97,6
4664504,19,No,0.34,5
2397004,47,No,0.16,4
1836404,55,No,0.21,8
5934404,72,No,0.16,6
349094,37,No,0.1,9
3057004,37,Yes,0.52,5
3835994,2,Yes,0.48,2
9242504,38,Yes,0.48,1
9819994,36,No,0.39,5
8038804,4,Yes,0.88,3
9104504,36,Yes,0.32,3
4409704,54,No,0.13,6
8045304,31,Yes,0.76,5
9851504,8,Yes,0.2,9
3164004,47,Yes,0.45,4
1852904,63,Yes,0.22,9
6573194,54,No,0.55,8
7067694,8,Yes,0.41,1
1419004,45,No,0.22,9
2764004,74,Yes,0.78,4
3063004,3,Yes,0.02,1
3337304,58,Yes,0.04,5
3190804,29,No,0.88,8
4375404,31,Yes,0.17,5
6480304,8,No,0.05,4
9131804,48,Yes,0.15,9
8673904,21,No,0.21,9
9103804,61,Yes,0.21,9
9934894,6,No,0.08,6
5322404,24,Yes,0.85,7
3663004,46,Yes,0.56,1
3300804,70,Yes,0.59,8
3033504,60,No,0.27,3
3248194,72,Yes,0.84,1
4293204,27,No,0.07,7
4875504,34,No,0.16,7
1846004,31,No,0.99,5
7970794,41,No,0.19,5
3374504,67,Yes,0.46,3
4131304,9,No,0.97,8
5082994,65,Yes,0.47,3
1411094,8,Yes,0.58,9
7633604,21,Yes,0.71,7
4788704,19,Yes,0.38,6
1334804,33,Yes,0.01,5
1419004,61,Yes,0.6,4
1466094,40,No,0.32,9
938404,11,Yes,0.5,1
9057094,32,No,0.6,5
2552304,44,No,0.37,1
118704,69,No,0.73,8
3326804,5,Yes,0.21,9
815804,14,Yes,0.52,6
2881704,11,Yes,0.49,5
5015804,64,No,0.22,8
7851504,20,Yes,0.03,6
4055194,10,No,0.09,5
3777704,46,Yes,0.88,5
2249194,52,No,0.84,4
3031304,32,No,0.35,3
6967194,42,No,0.64,8
7446104,37,No,0.54,7
5657994,8,No,0.65,3
2323194,14,Yes,0.27,4
8179104,25,Yes,0.94,9
9741804,27,Yes,0.23,2
7536204,61,Yes,0.04,3
9373004,14,Yes,0.48,4
9557704,74,No,0.68,4
3872604,24,No,0.4,4
8804504,72,Yes,0.95,4
1863804,50,Yes,0.7,3
3278404,58,No,0.96,5
1726404,73,No,0.52,6
2971004,55,No,0.47,5
2775704,32,No,0.01,9
259704,31,No,0.6,9
3056104,21,Yes,0.21,8
9409704,57,No,0.36,5
2442094,25,Yes,0.6,8
1042804,50,Yes,0.74,1
9683704,43,Yes,0.35,4
5572604,33,Yes,0.85,9
4415104,66,No,0.62,6
8521104,29,No,0.74,6
1347804,63,Yes,0.41,8
4695404,46,Yes,0.58,2
2195704,33,Yes,0.89,7
6468704,66,No,0.88,1
4574804,48,No,0.42,5
6193994,22,No,0.55,8
4132204,67,No,0.12,2
6063004,22,Yes,0.06,8
8834094,38,Yes,0.73,6
5919194,1,No,0.02,6
4338504,16,Yes,0.83,6
1192404,73,No,0.09,8
1847994,74,No,0.02,4
535804,32,Yes,0.31,7
2875504,19,No,0.8,3
7576194,42,No,0.83,5
9383404,48,No,0.85,9
605804,41,No,0.9,7
4258304,24,Yes,0.88,5
6547794,16,Yes,0.88,8
2743504,47,No,0.94,9
3909994,70,No,0.14,1
353804,37,No,0.49,2
485404,22,Yes,0.07,4
455194,24,Yes,0.88,6
2093504,62,No,0.68,6
7045404,9,No,0.48,2
917894,70,No,0.06,6
4739894,60,Yes,0.3,5
2209704,62,No,0.62,4
4991704,52,No,0.3,6
5056194,73,No,0.44,7
6929894,43,Yes,0.06,1
1647804,24,No,0.16,3
8478504,7,Yes,0.45,9
9750094,26,Yes,0.12,1
4093904,49,No,0.97,5
9119004,30,Yes,0.24,5
266194,13,No,0.7,4
4118704,17,No,0.21,7
692994,58,Yes,0.92,4
6880094,21,No,0.18,5
6934804,4,Yes,0.08,9
9215704,16,Yes,0.69,8
626304,27,Yes,0.2,1
7933094,51,No,0.15,7
4968504,53,No,0.45,9
9594004,71,Yes,0.34,6
2385504,65,Yes,0.05,4
9594004,26,No,0.44,8
2829194,70,Yes,0.82,9
6901804,45,Yes,0.14,8
6064504,13,Yes,0.57,5
8895504,33,No,0.16,9
739994,11,No,0.92,4
1617304,59,No,0.57,3
1170304,35,Yes,0.96,7
9987704,33,No,0.96,5
2662604,14,Yes,0.22,2
1458504,32,No,0.19,1
4665194,42,Yes,0.86,4
5115804,26,Yes,0.6,8
9392194,55,No,0.43,4
3853804,29,Yes,0.04,5
5018004,61,No,0.24,8
138904,12,No,0.57,7
5543804,60,Yes,0.96,9
3497004,44,Yes,0.73,4
6388694,23,Yes,0.7,3
4705304,64,No,0.76,6
2303994,30,No,0.29,9
5602194,47,Yes,0.17,7
2843094,32,No,0.1,3
7719404,17,Yes,0.68,1
307604,22,Yes,0.28,7
504204,53,Yes,0.24,1
2254904,10,No,0.83,8
5694804,9,No,0.52,6
7891194,44,No,0.62,9
485404,1,Yes,0.69,2
3542004,41,Yes,0.24,8
6262894,70,No,0.95,8
2350304,67,No,0.67,1
8266504,31,Yes,0.44,7
2072504,8,No,0.3,7
9793504,62,Yes,0.09,1
4998404,58,Yes,0.49,9
9290604,18,Yes,0.89,6
436804,50,No,0.12,2
8231904,34,Yes,0.39,4
6595504,24,No,0.82,2
880404,49,No,0.6,6
3351894,73,No,0.94,5
1264804,31,Yes,0.92,8
2525194,11,Yes,0.18,8
856004,73,Yes,0.67,3
9696804,66,No,0.91,8
8521794,28,No,0.47,8
5019404,15,No,0.24,4
7385704,2,Yes,0.61,3
5541904,4,No,0.7,8
8896604,26,No,0.59,8
3876194,1,Yes,0.43,9
1054904,20,Yes,0.76,9
7719404,13,No,0.76,2
7997004,9,Yes,0.16,1
6622404,38,Yes,0.96,6
276504,4,Yes,0.22,5
5391704,58,Yes,0.93,2
6030794,69,Yes,0.53,3
9459894,58,No,0.24,5
612804,54,No,0.97,9
2813994,18,Yes,0.08,2
6174504,55,Yes,0.56,4
5267704,49,Yes,0.56,2
4001404,57,No,0.31,7
8886104,70,No,0.08,6
7926994,35,No,0.19,9
1538504,6,No,0.17,5
4656904,67,No,0.99,4
3352004,60,No,0.68,6
2017804,7,No,0.01,1
4268304,70,Yes,0.76,7
6204504,18,Yes,0.03,6
5980604,39,Yes,0.11,6
6666194,3,No,0.33,1
7529504,30,No,0.83,9
3009004,9,No,0.98,3
8232704,68,No,0.76,3
5234194,10,No,0.5,4
5619804,71,No,0.61,5
8561904,58,Yes,0.28,1
2083904,33,Yes,0.86,6
9347304,13,Yes,0.58,5
3622004,58,No,0.77,5
5105894,41,No,0.52,9
5070804,64,No,0.02,7
5511704,65,No,0.41,5
456204,15,Yes,0.87,5
9910504,45,No,0.68,1
2463304,7,No,0.2,5
5200504,36,No,0.09,3
6873504,28,No,0.93,6
7066104,29,No,0.91,8
805204,47,No,0.47,3
7237894,67,Yes,0.68,3
2683804,24,Yes,0.15,7
5799194,32,Yes,0.4,3
930804,17,Yes,0.03,5
6644804,35,No,0.23,8
806804,31,Yes,0.35,7
9370804,29,Yes,0.52,7
2588694,65,No,0.2,1
1466094,57,No,0.16,1
5818194,8,No,0.44,6
5948804,62,No,0.13,3
9594004,56,Yes,0.57,7
8888194,35,No,0.62,4
7352904,72,No,0.6,1
5138804,23,No,0.72,3
6523404,71,Yes,0.39,9
3214404,13,Yes,0.79,7
5149094,7,Yes,0.52,7
9039704,23,No,0.37,4
8661194,16,Yes,0.09,6
8019504,23,No,0.49,9
4147004,64,Yes,0.88,1
7908994,56,Yes,0.76,1
4353004,66,Yes,0.47,7
1598004,71,Yes,0.98,8
2535194,58,Yes,0.45,2
4724404,41,Yes,0.16,2
4403404,14,No,0.33,6
9145194,20,No,0.98,8
7387704,59,Yes,0.35,6
5185404,48,Yes,0.4,5
3009994,63,Yes,0.02,1
2736404,26,No,0.78,9
1619004,47,Yes,0.31,2
3029504,46,No,0.81,9
9811704,8,No,0.4,2
5717704,43,No,0.69,6
3477604,52,No,0.6,5
6613604,30,Yes,0.47,7
6018004,38,Yes,0.17,2
6495704,72,Yes,0.35,3
4403404,26,No,0.34,1
4425604,56,No,0.67,9
134094,5,Yes,0.43,9
1570904,73,No,0.95,1
1770004,20,No,0.69,4
754504,16,No,0.16,8
2355104,15,No,0.62,8
7664304,29,No,0.48,6
4335304,34,Yes,0.5,8
3835994,49,No,0.26,8
6864304,47,Yes,0.12,8
5230504,5,No,0.4,9
9174504,37,No,0.79,4
7505404,20,No,0.23,9
9451894,26,No,0.43,6
3797104,50,No,0.86,8
2013404,29,No,0.73,9
1229504,73,Yes,0.68,1
3183994,33,No,0.55,8
9413194,30,No,0.39,7
7935994,55,No,0.68,2
1836404,69,Yes,0.83,5
8563404,29,No,0.79,5
7921704,57,No,0.21,2
224794,42,No,0.88,5
8397004,45,Yes,0.42,4
1553004,35,Yes,0.67,8
6081894,42,Yes,0.74,9
3646404,11,No,0.81,7
8555894,9,Yes,0.49,2
3031304,34,No,0.93,4
8624604,25,Yes,0.91,4
7185404,55,No,0.7,7
4493604,26,Yes,0.4,5
4617894,59,No,0.13,5
2082504,31,No,0.25,6
8331404,54,No,0.9,6
5911804,1,No,0.43,4
6352904,71,No,0.21,9
6763804,28,No,1,4
276504,12,No,0.3,6
624104,16,No,0.41,5
4281804,6,Yes,0.01,8
137794,40,No,0.56,9
633894,70,No,0.36,7
1398694,2,No,0.02,1
67194,68,Yes,0,6
6747794,11,No,0.44,7
3052004,43,No,0.77,6
582604,28,Yes,0.51,5
3933504,12,Yes,0.84,7
8066094,63,Yes,0.39,2
4836404,66,Yes,0.74,5
2401404,48,Yes,0.86,8
2129604,35,Yes,0.03,9
436804,12,No,0.58,8
9613304,29,Yes,0.67,7
805204,28,Yes,0.24,6
6346904,54,Yes,1,9
7045404,8,No,0.64,8
2184304,27,No,0.55,2
2082804,74,Yes,0.38,7
2474504,30,No,0.84,8
2055194,38,Yes,0.96,3
2195694,63,No,0.33,2
9457004,37,Yes,0.73,4
7933794,53,No,0.98,3
5121804,40,No,0.68,4
963604,1,Yes,0.95,1
7319304,71,Yes,0.79,1
6457994,10,Yes,0,3
5772504,35,No,0.13,2
8005404,5,Yes,0.5,5
8056204,48,No,0.89,9
8207404,14,No,0.43,1
6251804,49,Yes,0.86,5
2631504,14,No,0.86,8
5846204,20,No,0.75,5
3296404,34,No,0.24,6
1786404,24,No,0.57,9
2003404,8,Yes,0.86,3
7234894,45,Yes,0.03,5
5497404,67,No,0.42,1
1079104,14,Yes,0.46,2
1918404,20,Yes,0.48,5
4066094,32,Yes,0.17,9
7506804,24,No,0.81,4
1363504,11,No,0.56,9
1156904,69,No,0.82,4
8084804,61,No,0.65,6
