Customer_ID,Age,Gender,Occupation,Income_Level,Location,City,Family_Size
5819194,34,Unknown,Self-employed,High,New South Wales,Newcastle,2
5819994,29,Female,Sales Worker,Medium,New South Wales,Sydney,5
5822094,53,Unknown,Sales Worker,Medium,Northern Territory,Darwin,2
5835404,36,Unknown,Sales Worker,Medium,Australian Capital Territory,Canberra,4
5839194,50,Unknown,Service Worker,Low,Victoria,Ballarat,5
5841904,63,Unknown,Laborer,Low,New South Wales,Sydney,2
5844504,38,Male,Community Worker,Medium,Victoria,Ballarat,5
5845604,26,Unknown,Manager,High,Australian Capital Territory,Canberra,6
5846004,37,Unknown,Service Worker,Low,Australian Capital Territory,Canberra,6
5846204,26,Unknown,Technician,Medium,Western Australia,Bunbury,1
5850094,48,Female,Professional,High,Queensland,Gold Coast,4
5852304,53,Unknown,Laborer,Low,Victoria,Ballarat,2
5853304,52,Unknown,Professional,High,Northern Territory,Katherine,1
5854904,23,Unknown,Laborer,Low,Queensland,Cairns,1
5857104,31,Female,Manager,High,New South Wales,Newcastle,2
5867404,50,Unknown,Technician,Medium,Northern Territory,Alice Springs,6
5868094,79,Unknown,Sales Worker,Medium,Northern Territory,Alice Springs,6
5869004,36,Unknown,Self-employed,High,Victoria,Melbourne,1
5870004,26,Unknown,Sales Worker,Medium,South Australia,Whyalla,4
5870404,29,Unknown,Professional,High,Northern Territory,Katherine,3
5873704,34,Unknown,Service Worker,Low,Northern Territory,Katherine,2
5880604,36,Unknown,Sales Worker,Medium,Western Australia,Bunbury,4
5881704,40,Unknown,Sales Worker,Medium,Northern Territory,Darwin,5
5884504,27,Unknown,Clerical Worker,Medium,Western Australia,Bunbury,2
5884894,29,Unknown,Sales Worker,Medium,Tasmania,Devonport,1
5885694,48,Unknown,Laborer,Low,Northern Territory,Alice Springs,2
5895504,28,Unknown,Laborer,Low,Northern Territory,Katherine,5
5898004,30,Unknown,Sales Worker,Medium,Northern Territory,Katherine,6
5900304,66,Male,Clerical Worker,Medium,Tasmania,Devonport,3
5901404,37,Unknown,Community Worker,Medium,South Australia,Whyalla,4
5908704,27,Unknown,Self-employed,High,Queensland,Gold Coast,6
5911804,41,Unknown,Technician,Medium,Queensland,Brisbane,1
5914404,37,Unknown,Machinery Operator,Low,South Australia,Adelaide,6
5919194,46,Unknown,Technician,Medium,Tasmania,Launceston,3
5919404,27,Unknown,Self-employed,High,Queensland,Brisbane,4
5921304,27,Unknown,Self-employed,High,Western Australia,Bunbury,1
5926804,38,Unknown,Technician,Medium,South Australia,Mount Gambier,5
5927904,41,Unknown,Machinery Operator,Low,Australian Capital Territory,Canberra,1
5929504,24,Male,Manager,High,Queensland,Cairns,3
5932704,38,Unknown,Self-employed,High,South Australia,Adelaide,6
5933794,43,Unknown,Manager,High,Tasmania,Hobart,5
5933894,25,Unknown,Service Worker,Low,Victoria,Ballarat,3
5934404,33,Male,Professional,High,Northern Territory,Darwin,5
5934894,48,Unknown,Service Worker,Low,New South Wales,Newcastle,1
5936004,25,Unknown,Service Worker,Low,Western Australia,Fremantle,3
5939104,33,Unknown,Service Worker,Low,New South Wales,Wollongong,4
5940704,20,Unknown,Self-employed,High,Queensland,Gold Coast,1
5943804,31,Unknown,Self-employed,High,Australian Capital Territory,Canberra,4
5944804,54,Female,Service Worker,Low,Tasmania,Launceston,6
5945304,45,Unknown,Community Worker,Medium,Western Australia,Perth,5
5946194,29,Unknown,Laborer,Low,Western Australia,Bunbury,3
5947304,34,Unknown,Service Worker,Low,Queensland,Cairns,1
5947404,63,Unknown,Technician,Medium,Tasmania,Hobart,5
5947794,63,Unknown,Clerical Worker,Medium,South Australia,Whyalla,5
5948704,30,Unknown,Sales Worker,Medium,Tasmania,Hobart,4
5948804,36,Unknown,Community Worker,Medium,Australian Capital Territory,Canberra,5
5957704,27,Unknown,Professional,High,Tasmania,Hobart,2
5962604,34,Unknown,Clerical Worker,Medium,Northern Territory,Katherine,5
5965694,44,Unknown,Service Worker,Low,Tasmania,Launceston,1
5972504,35,Unknown,Professional,High,Australian Capital Territory,Canberra,4
5976304,65,Unknown,Technician,Medium,Queensland,Cairns,3
5980604,48,Unknown,Self-employed,High,Tasmania,Launceston,6
5983194,30,Unknown,Laborer,Low,Australian Capital Territory,Canberra,1
5984194,46,Unknown,Manager,High,Queensland,Gold Coast,3
5990094,59,Unknown,Technician,Medium,New South Wales,Sydney,1
5991704,21,Unknown,Clerical Worker,Medium,New South Wales,Newcastle,5
5993504,26,Female,Community Worker,Medium,Western Australia,Fremantle,6
6000404,27,Unknown,Service Worker,Low,Northern Territory,Katherine,1
6001604,26,Unknown,Clerical Worker,Medium,Queensland,Cairns,5
6004804,59,Unknown,Professional,High,Western Australia,Bunbury,3
6007404,34,Unknown,Sales Worker,Medium,Victoria,Geelong,4
6007704,50,Unknown,Manager,High,Queensland,Gold Coast,4
6007804,33,Unknown,Laborer,Low,Tasmania,Hobart,1
6013404,77,Unknown,Technician,Medium,Victoria,Ballarat,5
6018004,27,Unknown,Sales Worker,Medium,Victoria,Melbourne,5
6019004,47,Unknown,Technician,Medium,Tasmania,Devonport,3
6019994,44,Unknown,Machinery Operator,Low,Tasmania,Launceston,5
6021604,37,Male,Clerical Worker,Medium,Victoria,Melbourne,5
6025194,36,Unknown,Machinery Operator,Low,Tasmania,Hobart,1
6026804,51,Unknown,Community Worker,Medium,Western Australia,Perth,3
6027904,24,Unknown,Sales Worker,Medium,New South Wales,Wollongong,4
6030794,30,Unknown,Self-employed,High,Northern Territory,Darwin,6
6031704,43,Unknown,Service Worker,Low,Western Australia,Bunbury,2
6037194,54,Unknown,Laborer,Low,Northern Territory,Alice Springs,4
6037894,34,Unknown,Clerical Worker,Medium,Northern Territory,Katherine,4
6040504,31,Unknown,Sales Worker,Medium,Queensland,Cairns,1
6041894,26,Unknown,Community Worker,Medium,Western Australia,Perth,6
6042994,21,Unknown,Service Worker,Low,Western Australia,Fremantle,5
6043404,50,Unknown,Community Worker,Medium,Northern Territory,Alice Springs,4
6043794,34,Unknown,Machinery Operator,Low,Australian Capital Territory,Canberra,3
6051604,69,Unknown,Machinery Operator,Low,Victoria,Geelong,1
6055194,49,Unknown,Professional,High,Tasmania,Launceston,4
6057094,25,Unknown,Laborer,Low,Northern Territory,Alice Springs,1
6060804,30,Unknown,Self-employed,High,Queensland,Brisbane,5
6062404,34,Unknown,Laborer,Low,Queensland,Gold Coast,2
6062894,84,Unknown,Sales Worker,Medium,South Australia,Whyalla,3
6063004,28,Unknown,Self-employed,High,New South Wales,Newcastle,5
6064504,41,Unknown,Community Worker,Medium,New South Wales,Sydney,2
6070304,36,Unknown,Service Worker,Low,Northern Territory,Alice Springs,1
6072604,49,Unknown,Community Worker,Medium,Northern Territory,Katherine,5
6078704,28,Unknown,Technician,Medium,South Australia,Mount Gambier,4
6079404,45,Unknown,Sales Worker,Medium,South Australia,Whyalla,2
6080094,44,Unknown,Manager,High,New South Wales,Newcastle,4
6081894,26,Unknown,Community Worker,Medium,Queensland,Gold Coast,2
6084504,75,Unknown,Clerical Worker,Medium,Tasmania,Launceston,4
6094804,31,Unknown,Professional,High,Australian Capital Territory,Canberra,2
6097194,33,Unknown,Technician,Medium,Tasmania,Devonport,3
6104204,27,Unknown,Community Worker,Medium,New South Wales,Sydney,3
6105804,25,Unknown,Clerical Worker,Medium,Australian Capital Territory,Canberra,1
6114404,42,Unknown,Self-employed,High,New South Wales,Wollongong,4
6115204,28,Unknown,Self-employed,High,Western Australia,Fremantle,6
6116804,45,Unknown,Machinery Operator,Low,South Australia,Adelaide,1
6118704,27,Female,Clerical Worker,Medium,South Australia,Whyalla,3
6119304,41,Unknown,Self-employed,High,New South Wales,Wollongong,1
6119404,22,Male,Technician,Medium,Australian Capital Territory,Canberra,1
6122404,23,Female,Self-employed,High,Victoria,Geelong,2
6124604,34,Unknown,Community Worker,Medium,Western Australia,Fremantle,2
6129504,23,Unknown,Laborer,Low,Queensland,Brisbane,5
6132804,27,Unknown,Professional,High,New South Wales,Sydney,2
6133804,22,Unknown,Laborer,Low,South Australia,Whyalla,3
6134604,23,Unknown,Sales Worker,Medium,South Australia,Whyalla,6
6138404,26,Unknown,Technician,Medium,Queensland,Brisbane,1
6141504,38,Unknown,Service Worker,Low,Queensland,Gold Coast,2
6150804,63,Unknown,Technician,Medium,Northern Territory,Alice Springs,5
6157004,45,Unknown,Self-employed,High,Victoria,Geelong,5
6162904,42,Unknown,Clerical Worker,Medium,Victoria,Geelong,5
6166194,29,Unknown,Service Worker,Low,New South Wales,Wollongong,3
6167994,35,Unknown,Self-employed,High,Victoria,Ballarat,6
6170094,64,Unknown,Machinery Operator,Low,Australian Capital Territory,Canberra,3
6171504,30,Unknown,Manager,High,Australian Capital Territory,Canberra,5
6173904,32,Unknown,Self-employed,High,South Australia,Whyalla,4
6174304,22,Unknown,Clerical Worker,Medium,Queensland,Cairns,4
6174504,40,Male,Professional,High,Northern Territory,Alice Springs,1
6179894,31,Unknown,Technician,Medium,Queensland,Brisbane,5
6183194,56,Unknown,Community Worker,Medium,Northern Territory,Katherine,3
6183404,24,Unknown,Clerical Worker,Medium,Queensland,Gold Coast,5
6185504,77,Female,Machinery Operator,Low,Western Australia,Perth,6
6188404,45,Unknown,Self-employed,High,Australian Capital Territory,Canberra,3
6190604,36,Unknown,Community Worker,Medium,Western Australia,Perth,5
6193194,28,Unknown,Service Worker,Low,Australian Capital Territory,Canberra,3
6193994,84,Unknown,Manager,High,New South Wales,Sydney,5
6195404,23,Unknown,Manager,High,South Australia,Adelaide,3
6195694,27,Unknown,Technician,Medium,South Australia,Whyalla,6
6203604,18,Unknown,Technician,Medium,Australian Capital Territory,Canberra,3
6204504,26,Unknown,Sales Worker,Medium,Northern Territory,Katherine,4
6206094,37,Unknown,Laborer,Low,Victoria,Geelong,6
6208004,41,Unknown,Professional,High,Northern Territory,Alice Springs,1
6209304,91,Male,Self-employed,High,South Australia,Whyalla,5
6211704,40,Unknown,Self-employed,High,Tasmania,Hobart,3
6214404,50,Unknown,Professional,High,Tasmania,Devonport,1
6215804,38,Female,Community Worker,Medium,Victoria,Ballarat,5
6219004,44,Unknown,Laborer,Low,Western Australia,Bunbury,2
6221094,27,Unknown,Manager,High,South Australia,Mount Gambier,5
6221304,59,Unknown,Machinery Operator,Low,Western Australia,Bunbury,6
6221704,20,Unknown,Clerical Worker,Medium,Victoria,Melbourne,4
6224604,19,Female,Professional,High,South Australia,Mount Gambier,2
6231104,33,Male,Self-employed,High,Northern Territory,Darwin,6
6232704,32,Unknown,Clerical Worker,Medium,Western Australia,Bunbury,4
6235304,33,Unknown,Service Worker,Low,Australian Capital Territory,Canberra,4
6235404,47,Unknown,Self-employed,High,Western Australia,Perth,5
6241894,40,Unknown,Community Worker,Medium,Northern Territory,Darwin,5
6242994,21,Male,Clerical Worker,Medium,Northern Territory,Darwin,2
6245104,37,Unknown,Sales Worker,Medium,Queensland,Brisbane,6
6251804,25,Unknown,Sales Worker,Medium,Northern Territory,Alice Springs,3
6258504,41,Unknown,Machinery Operator,Low,Tasmania,Launceston,3
6259194,51,Male,Community Worker,Medium,Victoria,Geelong,2
6259794,21,Unknown,Community Worker,Medium,New South Wales,Wollongong,3
6260604,32,Unknown,Manager,High,Tasmania,Hobart,5
6262894,24,Unknown,Clerical Worker,Medium,Tasmania,Launceston,4
6265794,21,Unknown,Service Worker,Low,South Australia,Whyalla,4
6266504,38,Unknown,Self-employed,High,Australian Capital Territory,Canberra,2
6267304,37,Female,Self-employed,High,New South Wales,Sydney,5
6269004,29,Unknown,Community Worker,Medium,New South Wales,Newcastle,1
6270304,35,Unknown,Manager,High,New South Wales,Newcastle,1
6274304,27,Unknown,Manager,High,South Australia,Mount Gambier,6
6293894,26,Unknown,Machinery Operator,Low,Victoria,Geelong,1
6295404,79,Female,Professional,High,New South Wales,Newcastle,1
6296304,28,Unknown,Manager,High,South Australia,Adelaide,6
6297104,25,Unknown,Laborer,Low,Victoria,Ballarat,2
6304504,26,Unknown,Service Worker,Low,Northern Territory,Katherine,1
6309404,33,Unknown,Professional,High,Queensland,Brisbane,1
6315804,32,Unknown,Manager,High,Australian Capital Territory,Canberra,1
6315894,47,Unknown,Machinery Operator,Low,Australian Capital Territory,Canberra,6
6317804,37,Unknown,Professional,High,New South Wales,Newcastle,5
6318004,25,Unknown,Self-employed,High,Victoria,Melbourne,5
6319994,29,Unknown,Machinery Operator,Low,New South Wales,Newcastle,4
6321804,31,Unknown,Laborer,Low,Victoria,Geelong,3
6323304,67,Unknown,Service Worker,Low,Western Australia,Fremantle,3
6330004,58,Unknown,Professional,High,Australian Capital Territory,Canberra,2
6331904,28,Unknown,Service Worker,Low,Northern Territory,Darwin,6
6336204,40,Unknown,Sales Worker,Medium,New South Wales,Wollongong,2
6337894,54,Unknown,Community Worker,Medium,South Australia,Adelaide,4
6338004,32,Unknown,Laborer,Low,Western Australia,Fremantle,6
6342004,38,Unknown,Sales Worker,Medium,South Australia,Mount Gambier,4
6342704,48,Unknown,Professional,High,Northern Territory,Katherine,6
6342904,26,Unknown,Technician,Medium,Northern Territory,Alice Springs,3
6344094,42,Unknown,Laborer,Low,Western Australia,Bunbury,5
6346904,27,Unknown,Laborer,Low,New South Wales,Newcastle,3
6348504,46,Unknown,Community Worker,Medium,Western Australia,Perth,1
6352904,35,Unknown,Professional,High,Australian Capital Territory,Canberra,5
6363504,71,Unknown,Professional,High,New South Wales,Newcastle,1
6366194,45,Unknown,Manager,High,Queensland,Gold Coast,3
6369404,23,Unknown,Manager,High,Western Australia,Fremantle,5
6370004,45,Unknown,Machinery Operator,Low,Tasmania,Devonport,5
6374304,26,Unknown,Clerical Worker,Medium,New South Wales,Wollongong,4
6374504,72,Unknown,Clerical Worker,Medium,Australian Capital Territory,Canberra,5
6375894,29,Unknown,Machinery Operator,Low,Australian Capital Territory,Canberra,2
6377404,31,Unknown,Service Worker,Low,Western Australia,Perth,4
6387404,38,Unknown,Technician,Medium,Queensland,Cairns,1
6388694,48,Unknown,Laborer,Low,Tasmania,Devonport,4
6390094,69,Male,Sales Worker,Medium,Queensland,Brisbane,4
6390404,48,Unknown,Machinery Operator,Low,New South Wales,Wollongong,4
6391704,53,Unknown,Manager,High,Northern Territory,Katherine,1
6392404,31,Unknown,Service Worker,Low,Victoria,Geelong,1
6393504,23,Unknown,Professional,High,Australian Capital Territory,Canberra,5
6395704,25,Unknown,Clerical Worker,Medium,Northern Territory,Alice Springs,6
6405804,45,Unknown,Service Worker,Low,Australian Capital Territory,Canberra,3
6408404,48,Unknown,Sales Worker,Medium,Australian Capital Territory,Canberra,3
6412504,20,Unknown,Sales Worker,Medium,Victoria,Ballarat,6
6414104,43,Unknown,Self-employed,High,New South Wales,Wollongong,6
6415194,35,Unknown,Manager,High,Western Australia,Perth,4
6416404,34,Unknown,Sales Worker,Medium,Queensland,Brisbane,2
6421304,31,Unknown,Service Worker,Low,Northern Territory,Alice Springs,4
6422404,40,Female,Community Worker,Medium,Australian Capital Territory,Canberra,5
6422704,51,Unknown,Manager,High,New South Wales,Sydney,4
6424094,28,Unknown,Professional,High,Victoria,Geelong,4
6424804,23,Unknown,Self-employed,High,Northern Territory,Alice Springs,5
6424894,78,Unknown,Service Worker,Low,Tasmania,Launceston,2
6429894,39,Unknown,Professional,High,Australian Capital Territory,Canberra,5
6429994,27,Female,Service Worker,Low,Tasmania,Hobart,2
6431304,37,Unknown,Service Worker,Low,Northern Territory,Darwin,5
6434094,39,Unknown,Service Worker,Low,Northern Territory,Alice Springs,3
6436504,59,Unknown,Sales Worker,Medium,Australian Capital Territory,Canberra,6
6436904,30,Unknown,Technician,Medium,Victoria,Geelong,3
6437794,28,Unknown,Professional,High,Western Australia,Bunbury,5
6444104,24,Unknown,Machinery Operator,Low,New South Wales,Wollongong,5
6445104,58,Unknown,Service Worker,Low,New South Wales,Newcastle,1
6446204,32,Unknown,Machinery Operator,Low,Australian Capital Territory,Canberra,2
6448404,47,Unknown,Community Worker,Medium,Victoria,Melbourne,4
6454504,45,Unknown,Machinery Operator,Low,Australian Capital Territory,Canberra,2
6456104,21,Female,Professional,High,Western Australia,Fremantle,6
6457994,65,Unknown,Self-employed,High,Queensland,Gold Coast,6
6458094,52,Unknown,Self-employed,High,Australian Capital Territory,Canberra,2
6461804,28,Unknown,Community Worker,Medium,South Australia,Mount Gambier,3
6462804,28,Unknown,Technician,Medium,Northern Territory,Darwin,5
6464504,28,Unknown,Sales Worker,Medium,South Australia,Adelaide,3
6467694,62,Unknown,Laborer,Low,Australian Capital Territory,Canberra,5
6468704,29,Unknown,Community Worker,Medium,Northern Territory,Alice Springs,2
6470304,61,Unknown,Technician,Medium,Victoria,Geelong,4
6471504,22,Unknown,Manager,High,Queensland,Gold Coast,4
6480304,26,Unknown,Self-employed,High,Tasmania,Devonport,2
6481704,26,Unknown,Manager,High,South Australia,Adelaide,2
6483404,32,Unknown,Sales Worker,Medium,Queensland,Brisbane,6
6485404,25,Unknown,Manager,High,Australian Capital Territory,Canberra,6
6487404,72,Unknown,Self-employed,High,Victoria,Melbourne,2
6491194,25,Unknown,Self-employed,High,Northern Territory,Katherine,2
6495704,32,Unknown,Technician,Medium,Northern Territory,Alice Springs,5
6497194,33,Unknown,Machinery Operator,Low,Queensland,Brisbane,5
6498694,23,Unknown,Service Worker,Low,Victoria,Ballarat,1
6506804,28,Unknown,Professional,High,Queensland,Cairns,3
6522304,23,Unknown,Professional,High,South Australia,Mount Gambier,3
6523404,62,Unknown,Self-employed,High,New South Wales,Wollongong,3
6524604,37,Unknown,Community Worker,Medium,Victoria,Ballarat,2
6524804,28,Unknown,Service Worker,Low,Northern Territory,Darwin,3
